Timestamp,Constituency_No,Party,Sentiment,Platform,Comment
17-11-2024,227,BJP,Negative,Twitter,BJP is facing challenges in 227
23-02-2025,227,DMK,Positive,YouTube,DMK is gaining in 227
10-02-2025,227,TVK,Positive,YouTube,TVK is gaining in 227
24-10-2024,227,Congress,Negative,YouTube,Congress is facing challenges in 227
01-12-2024,227,ADMK,Negative,Twitter,ADMK is facing challenges in 227
26-10-2024,227,BJP,Negative,Twitter,BJP is facing challenges in 227
16-02-2025,227,BJP,Neutral,Twitter,BJP is neutral in 227
03-10-2024,227,TVK,Positive,Twitter,TVK is gaining in 227
02-01-2025,227,DMK,Positive,Twitter,DMK is gaining in 227
25-12-2024,227,DMK,Neutral,Twitter,DMK is neutral in 227
12-01-2025,227,TVK,Positive,Twitter,TVK is gaining in 227
05-11-2024,227,TVK,Positive,Twitter,TVK is gaining in 227
29-10-2024,227,Congress,Negative,Twitter,Congress is facing challenges in 227
03-12-2024,227,TVK,Positive,YouTube,TVK is gaining in 227
26-01-2025,227,BJP,Negative,YouTube,BJP is facing challenges in 227
08-02-2025,227,DMK,Neutral,YouTube,DMK is neutral in 227
05-01-2025,227,TVK,Positive,YouTube,TVK is gaining in 227
11-10-2024,227,ADMK,Negative,YouTube,ADMK is facing challenges in 227
27-10-2024,227,BJP,Neutral,Twitter,BJP is neutral in 227
07-02-2025,227,TVK,Neutral,YouTube,TVK is neutral in 227
11-02-2025,227,Congress,Negative,YouTube,Congress is facing challenges in 227
05-10-2024,227,ADMK,Positive,YouTube,ADMK is gaining in 227
11-10-2024,227,BJP,Negative,YouTube,BJP is facing challenges in 227
04-01-2025,227,BJP,Positive,YouTube,BJP is gaining in 227
31-12-2024,227,Congress,Neutral,YouTube,Congress is neutral in 227
10-12-2024,227,BJP,Neutral,Twitter,BJP is neutral in 227
14-02-2025,227,ADMK,Neutral,YouTube,ADMK is neutral in 227
04-12-2024,227,Congress,Negative,Twitter,Congress is facing challenges in 227
22-02-2025,227,TVK,Neutral,Twitter,TVK is neutral in 227
10-01-2025,227,ADMK,Positive,YouTube,ADMK is gaining in 227
23-02-2025,227,DMK,Positive,Twitter,DMK is gaining in 227
02-01-2025,227,DMK,Neutral,Twitter,DMK is neutral in 227
12-10-2024,227,BJP,Neutral,YouTube,BJP is neutral in 227
06-10-2024,227,Congress,Negative,YouTube,Congress is facing challenges in 227
19-12-2024,227,BJP,Neutral,YouTube,BJP is neutral in 227
28-11-2024,227,BJP,Positive,Twitter,BJP is gaining in 227
07-01-2025,227,TVK,Neutral,Twitter,TVK is neutral in 227
15-10-2024,227,ADMK,Negative,YouTube,ADMK is facing challenges in 227
22-01-2025,227,Congress,Neutral,YouTube,Congress is neutral in 227
22-11-2024,227,ADMK,Positive,Twitter,ADMK is gaining in 227
18-01-2025,227,DMK,Negative,YouTube,DMK is facing challenges in 227
20-02-2025,227,DMK,Negative,Twitter,DMK is facing challenges in 227
18-10-2024,227,BJP,Positive,Twitter,BJP is gaining in 227
22-10-2024,227,DMK,Positive,Twitter,DMK is gaining in 227
23-01-2025,227,TVK,Positive,YouTube,TVK is gaining in 227
14-12-2024,227,ADMK,Negative,Twitter,ADMK is facing challenges in 227
26-02-2025,227,ADMK,Neutral,YouTube,ADMK is neutral in 227
15-11-2024,227,DMK,Neutral,Twitter,DMK is neutral in 227
05-12-2024,227,Congress,Negative,Twitter,Congress is facing challenges in 227
06-02-2025,227,Congress,Positive,YouTube,Congress is gaining in 227
30-12-2024,227,TVK,Positive,YouTube,TVK is gaining in 227
16-01-2025,227,TVK,Positive,Twitter,TVK is gaining in 227
06-02-2025,227,BJP,Negative,YouTube,BJP is facing challenges in 227
19-01-2025,227,DMK,Negative,Twitter,DMK is facing challenges in 227
26-02-2025,227,DMK,Neutral,YouTube,DMK is neutral in 227
24-11-2024,227,DMK,Neutral,Twitter,DMK is neutral in 227
02-12-2024,227,BJP,Neutral,YouTube,BJP is neutral in 227
29-11-2024,227,DMK,Negative,YouTube,DMK is facing challenges in 227
26-12-2024,227,DMK,Neutral,Twitter,DMK is neutral in 227
31-10-2024,227,Congress,Negative,Twitter,Congress is facing challenges in 227
13-01-2025,227,ADMK,Negative,Twitter,ADMK is facing challenges in 227
18-02-2025,227,BJP,Neutral,YouTube,BJP is neutral in 227
04-01-2025,227,Congress,Neutral,Twitter,Congress is neutral in 227
03-11-2024,227,TVK,Positive,Twitter,TVK is gaining in 227
01-12-2024,227,TVK,Neutral,Twitter,TVK is neutral in 227
20-10-2024,227,ADMK,Negative,YouTube,ADMK is facing challenges in 227
06-10-2024,227,BJP,Negative,YouTube,BJP is facing challenges in 227
26-01-2025,227,BJP,Neutral,Twitter,BJP is neutral in 227
24-10-2024,227,BJP,Neutral,Twitter,BJP is neutral in 227
17-01-2025,227,Congress,Positive,Twitter,Congress is gaining in 227
17-01-2025,227,Congress,Neutral,Twitter,Congress is neutral in 227
12-10-2024,227,DMK,Neutral,Twitter,DMK is neutral in 227
26-10-2024,227,Congress,Neutral,Twitter,Congress is neutral in 227
04-12-2024,228,BJP,Negative,Twitter,BJP is facing challenges in 228
03-11-2024,228,Congress,Neutral,YouTube,Congress is neutral in 228
20-02-2025,228,BJP,Positive,YouTube,BJP is gaining in 228
28-01-2025,228,BJP,Negative,Twitter,BJP is facing challenges in 228
23-11-2024,228,BJP,Negative,Twitter,BJP is facing challenges in 228
02-11-2024,228,ADMK,Positive,YouTube,ADMK is gaining in 228
14-10-2024,228,Congress,Neutral,Twitter,Congress is neutral in 228
24-11-2024,228,Congress,Negative,YouTube,Congress is facing challenges in 228
17-10-2024,228,DMK,Negative,YouTube,DMK is facing challenges in 228
30-11-2024,228,BJP,Neutral,Twitter,BJP is neutral in 228
06-12-2024,228,BJP,Neutral,Twitter,BJP is neutral in 228
09-10-2024,228,DMK,Negative,Twitter,DMK is facing challenges in 228
01-11-2024,228,BJP,Positive,YouTube,BJP is gaining in 228
18-02-2025,228,Congress,Neutral,YouTube,Congress is neutral in 228
01-11-2024,228,ADMK,Neutral,YouTube,ADMK is neutral in 228
04-02-2025,228,BJP,Neutral,Twitter,BJP is neutral in 228
15-02-2025,228,DMK,Positive,YouTube,DMK is gaining in 228
26-11-2024,228,TVK,Positive,YouTube,TVK is gaining in 228
24-12-2024,228,DMK,Negative,Twitter,DMK is facing challenges in 228
24-11-2024,228,BJP,Positive,Twitter,BJP is gaining in 228
05-12-2024,228,BJP,Negative,YouTube,BJP is facing challenges in 228
16-02-2025,228,ADMK,Positive,YouTube,ADMK is gaining in 228
30-12-2024,228,Congress,Negative,Twitter,Congress is facing challenges in 228
05-02-2025,228,ADMK,Negative,YouTube,ADMK is facing challenges in 228
09-01-2025,228,ADMK,Neutral,Twitter,ADMK is neutral in 228
17-10-2024,228,BJP,Negative,Twitter,BJP is facing challenges in 228
24-02-2025,228,DMK,Neutral,Twitter,DMK is neutral in 228
23-12-2024,228,TVK,Negative,Twitter,TVK is facing challenges in 228
05-01-2025,228,ADMK,Negative,YouTube,ADMK is facing challenges in 228
14-01-2025,228,BJP,Positive,YouTube,BJP is gaining in 228
28-11-2024,228,DMK,Neutral,YouTube,DMK is neutral in 228
26-10-2024,228,BJP,Neutral,Twitter,BJP is neutral in 228
02-02-2025,228,TVK,Neutral,YouTube,TVK is neutral in 228
04-11-2024,228,BJP,Negative,YouTube,BJP is facing challenges in 228
30-12-2024,228,Congress,Neutral,Twitter,Congress is neutral in 228
15-11-2024,228,Congress,Negative,YouTube,Congress is facing challenges in 228
15-10-2024,228,TVK,Positive,Twitter,TVK is gaining in 228
17-12-2024,228,ADMK,Neutral,YouTube,ADMK is neutral in 228
14-02-2025,228,TVK,Positive,Twitter,TVK is gaining in 228
06-12-2024,228,DMK,Negative,Twitter,DMK is facing challenges in 228
11-12-2024,228,Congress,Negative,YouTube,Congress is facing challenges in 228
27-12-2024,228,BJP,Neutral,YouTube,BJP is neutral in 228
07-12-2024,228,DMK,Neutral,Twitter,DMK is neutral in 228
01-12-2024,228,Congress,Negative,Twitter,Congress is facing challenges in 228
17-10-2024,228,DMK,Positive,YouTube,DMK is gaining in 228
26-01-2025,228,TVK,Positive,YouTube,TVK is gaining in 228
23-01-2025,228,BJP,Negative,YouTube,BJP is facing challenges in 228
14-02-2025,228,TVK,Negative,Twitter,TVK is facing challenges in 228
25-11-2024,228,DMK,Neutral,Twitter,DMK is neutral in 228
26-02-2025,228,Congress,Negative,Twitter,Congress is facing challenges in 228
10-10-2024,228,BJP,Positive,YouTube,BJP is gaining in 228
08-11-2024,228,DMK,Positive,YouTube,DMK is gaining in 228
07-02-2025,228,ADMK,Negative,Twitter,ADMK is facing challenges in 228
22-01-2025,228,TVK,Negative,YouTube,TVK is facing challenges in 228
29-11-2024,228,ADMK,Negative,YouTube,ADMK is facing challenges in 228
01-11-2024,228,BJP,Negative,YouTube,BJP is facing challenges in 228
07-10-2024,228,Congress,Negative,YouTube,Congress is facing challenges in 228
18-11-2024,228,BJP,Positive,YouTube,BJP is gaining in 228
02-10-2024,228,BJP,Neutral,Twitter,BJP is neutral in 228
14-12-2024,228,BJP,Negative,Twitter,BJP is facing challenges in 228
07-12-2024,228,Congress,Neutral,Twitter,Congress is neutral in 228
06-10-2024,228,TVK,Positive,Twitter,TVK is gaining in 228
23-01-2025,228,DMK,Negative,Twitter,DMK is facing challenges in 228
09-11-2024,228,DMK,Negative,YouTube,DMK is facing challenges in 228
19-11-2024,228,BJP,Positive,Twitter,BJP is gaining in 228
15-10-2024,228,DMK,Negative,YouTube,DMK is facing challenges in 228
17-01-2025,228,DMK,Negative,YouTube,DMK is facing challenges in 228
16-12-2024,228,DMK,Neutral,YouTube,DMK is neutral in 228
05-11-2024,228,DMK,Negative,Twitter,DMK is facing challenges in 228
13-01-2025,228,DMK,Positive,Twitter,DMK is gaining in 228
27-01-2025,228,Congress,Negative,YouTube,Congress is facing challenges in 228
02-11-2024,228,DMK,Neutral,YouTube,DMK is neutral in 228
11-02-2025,228,Congress,Positive,YouTube,Congress is gaining in 228
14-10-2024,228,DMK,Positive,Twitter,DMK is gaining in 228
04-10-2024,228,BJP,Negative,YouTube,BJP is facing challenges in 228
07-02-2025,228,TVK,Positive,YouTube,TVK is gaining in 228
24-02-2025,228,DMK,Neutral,YouTube,DMK is neutral in 228
27-11-2024,228,ADMK,Neutral,YouTube,ADMK is neutral in 228
03-10-2024,228,BJP,Negative,YouTube,BJP is facing challenges in 228
15-12-2024,228,TVK,Positive,Twitter,TVK is gaining in 228
26-12-2024,228,ADMK,Negative,YouTube,ADMK is facing challenges in 228
11-02-2025,228,DMK,Neutral,YouTube,DMK is neutral in 228
19-01-2025,228,ADMK,Negative,YouTube,ADMK is facing challenges in 228
31-12-2024,228,Congress,Positive,Twitter,Congress is gaining in 228
15-02-2025,228,Congress,Negative,Twitter,Congress is facing challenges in 228
09-12-2024,228,TVK,Positive,YouTube,TVK is gaining in 228
18-10-2024,228,ADMK,Positive,YouTube,ADMK is gaining in 228
30-10-2024,228,ADMK,Negative,YouTube,ADMK is facing challenges in 228
13-01-2025,228,TVK,Positive,YouTube,TVK is gaining in 228
25-12-2024,228,TVK,Positive,YouTube,TVK is gaining in 228
18-12-2024,228,BJP,Positive,YouTube,BJP is gaining in 228
28-12-2024,228,ADMK,Neutral,Twitter,ADMK is neutral in 228
24-01-2025,228,ADMK,Positive,YouTube,ADMK is gaining in 228
04-10-2024,228,ADMK,Positive,YouTube,ADMK is gaining in 228
12-10-2024,228,TVK,Positive,Twitter,TVK is gaining in 228
03-11-2024,228,TVK,Neutral,Twitter,TVK is neutral in 228
09-11-2024,228,ADMK,Positive,Twitter,ADMK is gaining in 228
07-10-2024,228,ADMK,Negative,YouTube,ADMK is facing challenges in 228
15-11-2024,228,ADMK,Positive,YouTube,ADMK is gaining in 228
02-12-2024,228,ADMK,Neutral,Twitter,ADMK is neutral in 228
13-02-2025,228,TVK,Negative,Twitter,TVK is facing challenges in 228
01-02-2025,228,ADMK,Positive,Twitter,ADMK is gaining in 228
13-12-2024,228,ADMK,Neutral,YouTube,ADMK is neutral in 228
01-12-2024,228,DMK,Neutral,YouTube,DMK is neutral in 228
02-10-2024,228,ADMK,Negative,Twitter,ADMK is facing challenges in 228
27-12-2024,228,Congress,Negative,Twitter,Congress is facing challenges in 228
27-02-2025,228,ADMK,Negative,Twitter,ADMK is facing challenges in 228
04-01-2025,228,ADMK,Positive,YouTube,ADMK is gaining in 228
10-11-2024,228,DMK,Negative,Twitter,DMK is facing challenges in 228
29-10-2024,228,Congress,Neutral,YouTube,Congress is neutral in 228
06-01-2025,228,TVK,Positive,YouTube,TVK is gaining in 228
26-12-2024,228,ADMK,Negative,Twitter,ADMK is facing challenges in 228
14-11-2024,228,BJP,Positive,YouTube,BJP is gaining in 228
16-10-2024,228,BJP,Neutral,YouTube,BJP is neutral in 228
18-11-2024,228,DMK,Neutral,Twitter,DMK is neutral in 228
15-10-2024,228,BJP,Negative,YouTube,BJP is facing challenges in 228
05-12-2024,228,ADMK,Neutral,Twitter,ADMK is neutral in 228
24-12-2024,228,BJP,Negative,Twitter,BJP is facing challenges in 228
05-11-2024,228,ADMK,Neutral,YouTube,ADMK is neutral in 228
02-10-2024,228,Congress,Positive,YouTube,Congress is gaining in 228
24-10-2024,228,ADMK,Positive,Twitter,ADMK is gaining in 228
10-12-2024,228,TVK,Negative,YouTube,TVK is facing challenges in 228
20-10-2024,228,ADMK,Negative,Twitter,ADMK is facing challenges in 228
13-10-2024,228,DMK,Negative,YouTube,DMK is facing challenges in 228
27-11-2024,228,ADMK,Positive,Twitter,ADMK is gaining in 228
14-01-2025,228,Congress,Negative,Twitter,Congress is facing challenges in 228
27-01-2025,228,TVK,Neutral,YouTube,TVK is neutral in 228
08-12-2024,228,Congress,Neutral,Twitter,Congress is neutral in 228
16-02-2025,228,DMK,Positive,Twitter,DMK is gaining in 228
23-11-2024,228,TVK,Positive,YouTube,TVK is gaining in 228
31-12-2024,228,BJP,Positive,YouTube,BJP is gaining in 228
03-01-2025,228,ADMK,Neutral,Twitter,ADMK is neutral in 228
28-01-2025,228,BJP,Neutral,YouTube,BJP is neutral in 228
14-12-2024,228,ADMK,Negative,Twitter,ADMK is facing challenges in 228
12-01-2025,228,ADMK,Negative,Twitter,ADMK is facing challenges in 228
20-02-2025,228,BJP,Negative,Twitter,BJP is facing challenges in 228
06-02-2025,228,ADMK,Negative,YouTube,ADMK is facing challenges in 228
22-02-2025,228,Congress,Negative,Twitter,Congress is facing challenges in 228
18-12-2024,228,ADMK,Neutral,Twitter,ADMK is neutral in 228
02-10-2024,228,DMK,Negative,Twitter,DMK is facing challenges in 228
09-02-2025,228,Congress,Negative,YouTube,Congress is facing challenges in 228
04-11-2024,228,ADMK,Negative,Twitter,ADMK is facing challenges in 228
28-01-2025,228,DMK,Neutral,YouTube,DMK is neutral in 228
08-10-2024,228,ADMK,Neutral,Twitter,ADMK is neutral in 228
17-11-2024,228,Congress,Negative,Twitter,Congress is facing challenges in 228
27-10-2024,228,Congress,Positive,YouTube,Congress is gaining in 228
18-11-2024,228,DMK,Positive,YouTube,DMK is gaining in 228
24-01-2025,228,DMK,Positive,Twitter,DMK is gaining in 228
24-02-2025,228,Congress,Negative,YouTube,Congress is facing challenges in 228
17-01-2025,228,BJP,Negative,YouTube,BJP is facing challenges in 228
08-10-2024,228,TVK,Negative,Twitter,TVK is facing challenges in 228
24-12-2024,228,ADMK,Positive,YouTube,ADMK is gaining in 228
18-02-2025,228,DMK,Positive,YouTube,DMK is gaining in 228
24-02-2025,228,TVK,Positive,YouTube,TVK is gaining in 228
30-10-2024,228,Congress,Negative,YouTube,Congress is facing challenges in 228
31-01-2025,228,DMK,Neutral,YouTube,DMK is neutral in 228
18-02-2025,228,DMK,Negative,Twitter,DMK is facing challenges in 228
27-02-2025,228,Congress,Negative,YouTube,Congress is facing challenges in 228
03-11-2024,228,BJP,Neutral,YouTube,BJP is neutral in 228
07-10-2024,228,Congress,Neutral,YouTube,Congress is neutral in 228
04-11-2024,228,BJP,Neutral,Twitter,BJP is neutral in 228
23-10-2024,228,TVK,Positive,YouTube,TVK is gaining in 228
30-12-2024,228,BJP,Neutral,Twitter,BJP is neutral in 228
03-01-2025,228,ADMK,Positive,Twitter,ADMK is gaining in 228
23-01-2025,228,TVK,Positive,Twitter,TVK is gaining in 228
30-12-2024,228,Congress,Negative,YouTube,Congress is facing challenges in 228
06-11-2024,228,TVK,Positive,Twitter,TVK is gaining in 228
11-12-2024,228,DMK,Positive,YouTube,DMK is gaining in 228
29-01-2025,228,Congress,Neutral,YouTube,Congress is neutral in 228
24-10-2024,228,Congress,Negative,YouTube,Congress is facing challenges in 228
19-12-2024,228,ADMK,Negative,YouTube,ADMK is facing challenges in 228
14-10-2024,228,DMK,Negative,Twitter,DMK is facing challenges in 228
31-10-2024,228,DMK,Negative,YouTube,DMK is facing challenges in 228
18-12-2024,228,BJP,Negative,Twitter,BJP is facing challenges in 228
12-11-2024,228,TVK,Positive,YouTube,TVK is gaining in 228
24-11-2024,228,ADMK,Negative,YouTube,ADMK is facing challenges in 228
01-02-2025,228,Congress,Negative,Twitter,Congress is facing challenges in 228
12-12-2024,228,BJP,Positive,YouTube,BJP is gaining in 228
25-11-2024,228,Congress,Negative,Twitter,Congress is facing challenges in 228
17-02-2025,228,BJP,Negative,Twitter,BJP is facing challenges in 228
04-12-2024,228,Congress,Positive,YouTube,Congress is gaining in 228
20-11-2024,228,DMK,Neutral,Twitter,DMK is neutral in 228
23-01-2025,228,DMK,Positive,YouTube,DMK is gaining in 228
25-11-2024,228,Congress,Positive,YouTube,Congress is gaining in 228
06-02-2025,228,BJP,Neutral,Twitter,BJP is neutral in 228
18-12-2024,228,TVK,Positive,YouTube,TVK is gaining in 228
25-11-2024,228,BJP,Negative,Twitter,BJP is facing challenges in 228
13-10-2024,228,DMK,Positive,Twitter,DMK is gaining in 228
25-12-2024,228,ADMK,Positive,YouTube,ADMK is gaining in 228
07-02-2025,228,TVK,Positive,YouTube,TVK is gaining in 228
28-12-2024,228,ADMK,Negative,Twitter,ADMK is facing challenges in 228
27-12-2024,228,TVK,Positive,YouTube,TVK is gaining in 228
02-10-2024,228,TVK,Neutral,Twitter,TVK is neutral in 228
24-12-2024,228,BJP,Negative,Twitter,BJP is facing challenges in 228
18-12-2024,228,BJP,Positive,Twitter,BJP is gaining in 228
24-01-2025,228,ADMK,Positive,YouTube,ADMK is gaining in 228
07-02-2025,228,TVK,Negative,YouTube,TVK is facing challenges in 228
16-01-2025,228,BJP,Negative,Twitter,BJP is facing challenges in 228
01-02-2025,229,DMK,Negative,YouTube,DMK is facing challenges in 229
07-01-2025,229,Congress,Negative,Twitter,Congress is facing challenges in 229
20-10-2024,229,ADMK,Negative,YouTube,ADMK is facing challenges in 229
10-01-2025,229,TVK,Positive,Twitter,TVK is gaining in 229
27-11-2024,229,DMK,Positive,Twitter,DMK is gaining in 229
18-11-2024,229,TVK,Positive,Twitter,TVK is gaining in 229
25-11-2024,229,Congress,Neutral,Twitter,Congress is neutral in 229
18-10-2024,229,DMK,Negative,YouTube,DMK is facing challenges in 229
26-10-2024,229,TVK,Positive,YouTube,TVK is gaining in 229
25-12-2024,229,ADMK,Negative,YouTube,ADMK is facing challenges in 229
14-12-2024,229,ADMK,Negative,Twitter,ADMK is facing challenges in 229
04-01-2025,229,ADMK,Negative,Twitter,ADMK is facing challenges in 229
07-12-2024,229,BJP,Negative,Twitter,BJP is facing challenges in 229
21-11-2024,229,BJP,Negative,Twitter,BJP is facing challenges in 229
29-11-2024,229,ADMK,Negative,YouTube,ADMK is facing challenges in 229
12-12-2024,229,BJP,Neutral,Twitter,BJP is neutral in 229
08-01-2025,229,TVK,Positive,YouTube,TVK is gaining in 229
31-10-2024,229,DMK,Positive,Twitter,DMK is gaining in 229
30-11-2024,229,ADMK,Negative,YouTube,ADMK is facing challenges in 229
13-02-2025,229,DMK,Neutral,Twitter,DMK is neutral in 229
28-02-2025,229,Congress,Negative,YouTube,Congress is facing challenges in 229
27-12-2024,229,TVK,Positive,Twitter,TVK is gaining in 229
26-01-2025,229,TVK,Neutral,Twitter,TVK is neutral in 229
23-02-2025,229,BJP,Neutral,Twitter,BJP is neutral in 229
15-11-2024,229,Congress,Neutral,YouTube,Congress is neutral in 229
25-10-2024,229,ADMK,Positive,Twitter,ADMK is gaining in 229
11-02-2025,229,ADMK,Negative,Twitter,ADMK is facing challenges in 229
12-01-2025,229,TVK,Positive,Twitter,TVK is gaining in 229
27-02-2025,229,Congress,Negative,YouTube,Congress is facing challenges in 229
09-11-2024,229,BJP,Neutral,YouTube,BJP is neutral in 229
23-01-2025,229,DMK,Negative,Twitter,DMK is facing challenges in 229
21-02-2025,229,ADMK,Negative,YouTube,ADMK is facing challenges in 229
30-11-2024,229,ADMK,Negative,Twitter,ADMK is facing challenges in 229
17-10-2024,229,Congress,Negative,Twitter,Congress is facing challenges in 229
16-01-2025,229,Congress,Positive,Twitter,Congress is gaining in 229
08-10-2024,229,ADMK,Neutral,Twitter,ADMK is neutral in 229
04-11-2024,229,ADMK,Negative,Twitter,ADMK is facing challenges in 229
09-01-2025,229,DMK,Negative,YouTube,DMK is facing challenges in 229
24-01-2025,229,TVK,Negative,Twitter,TVK is facing challenges in 229
02-12-2024,229,TVK,Negative,Twitter,TVK is facing challenges in 229
24-12-2024,229,ADMK,Negative,Twitter,ADMK is facing challenges in 229
13-02-2025,229,DMK,Neutral,Twitter,DMK is neutral in 229
24-01-2025,229,DMK,Neutral,Twitter,DMK is neutral in 229
08-01-2025,229,ADMK,Positive,YouTube,ADMK is gaining in 229
23-12-2024,229,DMK,Negative,Twitter,DMK is facing challenges in 229
05-10-2024,229,DMK,Neutral,Twitter,DMK is neutral in 229
17-01-2025,229,Congress,Negative,Twitter,Congress is facing challenges in 229
10-10-2024,229,BJP,Negative,Twitter,BJP is facing challenges in 229
26-10-2024,229,DMK,Negative,Twitter,DMK is facing challenges in 229
18-02-2025,229,BJP,Positive,YouTube,BJP is gaining in 229
15-12-2024,229,TVK,Positive,Twitter,TVK is gaining in 229
05-11-2024,229,ADMK,Positive,Twitter,ADMK is gaining in 229
16-01-2025,229,BJP,Negative,YouTube,BJP is facing challenges in 229
05-01-2025,229,BJP,Negative,Twitter,BJP is facing challenges in 229
06-02-2025,229,BJP,Positive,Twitter,BJP is gaining in 229
10-11-2024,229,DMK,Positive,YouTube,DMK is gaining in 229
21-02-2025,229,ADMK,Positive,YouTube,ADMK is gaining in 229
07-12-2024,229,TVK,Neutral,YouTube,TVK is neutral in 229
05-12-2024,229,BJP,Negative,YouTube,BJP is facing challenges in 229
16-10-2024,229,DMK,Negative,Twitter,DMK is facing challenges in 229
21-10-2024,229,Congress,Negative,Twitter,Congress is facing challenges in 229
28-12-2024,229,DMK,Positive,Twitter,DMK is gaining in 229
06-01-2025,229,ADMK,Negative,YouTube,ADMK is facing challenges in 229
17-11-2024,229,ADMK,Positive,Twitter,ADMK is gaining in 229
26-11-2024,229,ADMK,Negative,Twitter,ADMK is facing challenges in 229
19-12-2024,229,Congress,Neutral,YouTube,Congress is neutral in 229
25-12-2024,229,Congress,Positive,YouTube,Congress is gaining in 229
10-11-2024,229,ADMK,Negative,YouTube,ADMK is facing challenges in 229
19-02-2025,229,Congress,Negative,Twitter,Congress is facing challenges in 229
24-02-2025,229,TVK,Neutral,YouTube,TVK is neutral in 229
24-11-2024,229,BJP,Negative,Twitter,BJP is facing challenges in 229
11-02-2025,229,Congress,Negative,YouTube,Congress is facing challenges in 229
17-10-2024,229,ADMK,Negative,YouTube,ADMK is facing challenges in 229
26-10-2024,229,ADMK,Positive,Twitter,ADMK is gaining in 229
21-02-2025,229,TVK,Positive,Twitter,TVK is gaining in 229
18-11-2024,229,ADMK,Neutral,Twitter,ADMK is neutral in 229
15-02-2025,229,ADMK,Negative,YouTube,ADMK is facing challenges in 229
21-12-2024,229,BJP,Negative,YouTube,BJP is facing challenges in 229
20-02-2025,229,Congress,Negative,YouTube,Congress is facing challenges in 229
10-11-2024,229,DMK,Positive,YouTube,DMK is gaining in 229
20-11-2024,229,Congress,Negative,YouTube,Congress is facing challenges in 229
16-12-2024,229,ADMK,Negative,Twitter,ADMK is facing challenges in 229
18-12-2024,229,BJP,Positive,YouTube,BJP is gaining in 229
20-02-2025,229,BJP,Positive,YouTube,BJP is gaining in 229
28-02-2025,229,DMK,Negative,YouTube,DMK is facing challenges in 229
02-02-2025,229,ADMK,Neutral,YouTube,ADMK is neutral in 229
03-01-2025,229,TVK,Positive,Twitter,TVK is gaining in 229
08-02-2025,229,BJP,Negative,YouTube,BJP is facing challenges in 229
26-02-2025,229,TVK,Positive,Twitter,TVK is gaining in 229
26-01-2025,229,Congress,Negative,Twitter,Congress is facing challenges in 229
20-01-2025,229,DMK,Negative,Twitter,DMK is facing challenges in 229
01-01-2025,229,TVK,Neutral,YouTube,TVK is neutral in 229
16-11-2024,229,TVK,Positive,Twitter,TVK is gaining in 229
22-12-2024,229,BJP,Neutral,YouTube,BJP is neutral in 229
05-02-2025,229,Congress,Negative,Twitter,Congress is facing challenges in 229
12-10-2024,229,Congress,Negative,Twitter,Congress is facing challenges in 229
15-02-2025,229,ADMK,Neutral,YouTube,ADMK is neutral in 229
07-10-2024,229,ADMK,Neutral,Twitter,ADMK is neutral in 229
17-10-2024,229,DMK,Negative,Twitter,DMK is facing challenges in 229
24-10-2024,229,TVK,Positive,YouTube,TVK is gaining in 229
22-12-2024,229,TVK,Positive,Twitter,TVK is gaining in 229
01-12-2024,229,ADMK,Negative,YouTube,ADMK is facing challenges in 229
07-01-2025,229,ADMK,Positive,Twitter,ADMK is gaining in 229
21-01-2025,229,ADMK,Positive,Twitter,ADMK is gaining in 229
21-02-2025,229,TVK,Neutral,YouTube,TVK is neutral in 229
12-12-2024,229,ADMK,Positive,Twitter,ADMK is gaining in 229
15-12-2024,229,DMK,Negative,YouTube,DMK is facing challenges in 229
09-10-2024,229,Congress,Negative,YouTube,Congress is facing challenges in 229
26-10-2024,229,BJP,Negative,YouTube,BJP is facing challenges in 229
20-02-2025,229,ADMK,Positive,Twitter,ADMK is gaining in 229
11-02-2025,229,DMK,Positive,YouTube,DMK is gaining in 229
29-10-2024,229,Congress,Positive,Twitter,Congress is gaining in 229
11-02-2025,229,Congress,Negative,YouTube,Congress is facing challenges in 229
09-11-2024,229,DMK,Neutral,Twitter,DMK is neutral in 229
03-01-2025,229,BJP,Neutral,YouTube,BJP is neutral in 229
28-12-2024,229,ADMK,Neutral,Twitter,ADMK is neutral in 229
24-12-2024,229,ADMK,Negative,YouTube,ADMK is facing challenges in 229
12-12-2024,229,Congress,Negative,Twitter,Congress is facing challenges in 229
27-01-2025,229,Congress,Negative,YouTube,Congress is facing challenges in 229
27-02-2025,229,ADMK,Neutral,Twitter,ADMK is neutral in 229
31-12-2024,229,TVK,Positive,YouTube,TVK is gaining in 229
25-02-2025,229,BJP,Negative,Twitter,BJP is facing challenges in 229
28-02-2025,229,DMK,Neutral,Twitter,DMK is neutral in 229
22-02-2025,229,ADMK,Negative,Twitter,ADMK is facing challenges in 229
29-12-2024,229,ADMK,Negative,YouTube,ADMK is facing challenges in 229
26-11-2024,229,ADMK,Negative,Twitter,ADMK is facing challenges in 229
30-11-2024,229,ADMK,Neutral,YouTube,ADMK is neutral in 229
22-12-2024,229,ADMK,Negative,YouTube,ADMK is facing challenges in 229
23-12-2024,229,ADMK,Neutral,YouTube,ADMK is neutral in 229
26-01-2025,229,ADMK,Negative,YouTube,ADMK is facing challenges in 229
25-10-2024,229,BJP,Negative,YouTube,BJP is facing challenges in 229
15-12-2024,229,ADMK,Negative,YouTube,ADMK is facing challenges in 229
